hyls9527/dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
kalynnka/vscode-deepseek-harness	NO_DSH_FIELD	dsdeps=0 cordis=0
kazecreator/dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
karuboniru/dsh-approval-guardian	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
kejixiaoliang/awesome-dsh-plugins	NO_PACKAGE_JSON	-
kelai141/dsh-client-ui-responsive	HAS_DSH_NO_PATCH	dsdeps=5 cordis=1
kelai141/dsh-mobile-apk	NO_PACKAGE_JSON	-
kelai141/dsh-host-web-compat	NO_DSH_FIELD	dsdeps=0 cordis=0
keleus/deepseek-pet	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
kiim-wong/dsh-push	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
kinyokun/dsh-session-import	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
kerwin2046/dsh-pin-recall	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
kingsunb/dsh-model-plus	NO_PACKAGE_JSON	-
keepermttl/dsh-archive-viewer	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
kevenxz/dsh-desktop	NO_DSH_FIELD	dsdeps=1 cordis=0
kanallas/api-cost-meter	NO_PACKAGE_JSON	-
kuailexiaozixin/fasthtml-desktop	NO_PACKAGE_JSON	-
krislavten/ai-sdk-provider-dsh	NO_DSH_FIELD	dsdeps=22 cordis=0
kuailexiaozixin/tkinter-desktop	NO_PACKAGE_JSON	-
lakeofsky347/dsh-vision	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
leechen298/Code2Skill	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
lehhair/dsh-home-ui	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
lehhair/dsh-split-panes	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
knqiufan/powercontext-dsh	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
levi-qiao/dsh-plugin-longgraph	BUNDLE_PATCH	patch=string dsdeps=7 cordis=3
lehhair/dsh-diff-viewer	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
kelai141/dsh-shell-termux	NO_DSH_FIELD	dsdeps=8 cordis=1
lhh010/dsh-minigames	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
lhh010/dsh-ui-progress	HAS_DSH_NO_PATCH	dsdeps=8 cordis=1
lhh010/dsh-paste-input	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
lhh010/dsh-bash-encoding	NO_DSH_FIELD	dsdeps=2 cordis=1
kyorakuyk/dsh-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
lhh010/dsh-input-history	HAS_DSH_NO_PATCH	dsdeps=4 cordis=1
lhh010/dsh-ui-whale	HAS_DSH_NO_PATCH	dsdeps=7 cordis=1
lhmd/dsh-promotion-toolkit	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
libukai/awesome-deepseek-harness	NO_PACKAGE_JSON	-
lehhair/dsh-mobile	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
lhmd/dsh-director-toolkit	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
like-study1/Oh-My-DSH	NO_PACKAGE_JSON	-
liguobao/dsh-desktop	NO_DSH_FIELD	dsdeps=20 cordis=1
lin-cheng-lab/dsh-deepseek-balance	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
liustack/modlens	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
ljsysfurryACE/AgentFrame-v3	NO_PACKAGE_JSON	-
liuup/dsh-latex-tools	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
liustack/modsearch	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
lin-cheng-lab/dsh-plugin-doctor	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
lin-cheng-lab/dsh-reloader	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
ljsysfurryACE/dsh-aura-scheduler	NO_DSH_FIELD	dsdeps=1 cordis=1
lonelymoon87/dsh-gitflow	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
lonelymoon87/dsh-specflow	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
ljsysfurryACE/dsh-compaction	NO_DSH_FIELD	dsdeps=5 cordis=1
lonelymoon87/dsh-vscode	NO_DSH_FIELD	dsdeps=1 cordis=0
longyu065/dsh-session-index	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
lonelymoon87/dsh-code-intel	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
longyu065/dsh-theme-ti	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
lonelymoon87/dsh-guardian	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
longyu065/dsh-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
lordship12138-crypto/dsh-plugin-dedup	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
lordqyxz/dsh-ark-quota	HAS_DSH_NO_PATCH	dsdeps=1 cordis=0
ljsysfurryACE/dsh-memory-director	NO_DSH_FIELD	dsdeps=2 cordis=1
lujoai/Lujo-MCP	NO_PACKAGE_JSON	-
lvyuchuiyi/dsh-funpack	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
lunw/shopline-ai-toolkit-dsh	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
lwmxiaobei/dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
loudMore/dsh-drop-to-path	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
lxj808624/dsh-tool-git	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
lynx-gt/dsh-subagent-cwd	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
lynkas/dsh-think-flow-flow	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
lzszq/dsh-scholar	BUNDLE_PATCH	patch=string dsdeps=14 cordis=1
malevrigns/dsh-session-stars	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
mario03690/dsh-netcafe	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
makuralymi/dsh-webUI-Glass-Theme	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
mitao-su/dsh-playwright-cli	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
misakimiku2/dsh-cost-display	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
moduqishi/dsh-open-in-finder	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
moduqishi/GrassVison	NO_PACKAGE_JSON	-
lynx-gt/dsh-subagent-tools	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
minatoAI/jina-dsh-plugin	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
moduqishi/dsh-opencode-usage	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
miaobuao/dsh-document-parser	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
morluto/flameox	NO_PACKAGE_JSON	-
morluto/jacobian	NO_PACKAGE_JSON	-
morluto/leantoken	NO_PACKAGE_JSON	-
mitao-su/dsh-playwright-native	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
moxisuki/dsh-lan	NO_DSH_FIELD	dsdeps=0 cordis=0
modusensus/dsh-mneme	NO_PACKAGE_JSON	-
mouliangyu/dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
morlay/session-persistence-rdb	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
nightwhale-dev/nightwhale	NO_PACKAGE_JSON	-
nutshellai-tech/mobius	NO_PACKAGE_JSON	-
nowledge-co/nowledge-mem-deepseek-harness	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
oitsukiii/deepseek-harness-lan	NO_PACKAGE_JSON	-
mrbbbaixue/dsh-desktop	NO_PACKAGE_JSON	-
omdsh-dev/dsh-advisor	BUNDLE_PATCH	patch=string dsdeps=19 cordis=1
omdsh-dev/dsh-at-file	BUNDLE_PATCH	patch=string dsdeps=16 cordis=1
oil-oil/dsh-vision	BUNDLE_PATCH	patch=string dsdeps=17 cordis=1
omdsh-dev/DSH-better-sidebar	BUNDLE_PATCH	patch=string dsdeps=16 cordis=3
omdsh-dev/7d7d	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
omdsh-dev/dsh-auto-chess	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
omdsh-dev/dsh-bash-encoding	NO_DSH_FIELD	dsdeps=2 cordis=1
omdsh-dev/dsh-annotation	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
omdsh-dev/dsh-custom-tool	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
omdsh-dev/dsh-daily-fortune	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
omdsh-dev/dsh-data-agent	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
omdsh-dev/dsh-fun-weather	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
omdsh-dev/dsh-github-integration	NO_PACKAGE_JSON	-
omdsh-dev/dsh-fun-ticker	HAS_DSH_NO_PATCH	dsdeps=9 cordis=1
omdsh-dev/dsh-book2skill	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
omdsh-dev/dsh-hub	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
omdsh-dev/dsh-fun-typewriter	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
omdsh-dev/dsh-lark	BUNDLE_PATCH	patch=string dsdeps=3 cordis=2
omdsh-dev/dsh-gomoku	BUNDLE_PATCH	patch=string dsdeps=9 cordis=2
omdsh-dev/dsh-genui	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
omdsh-dev/dsh-longbridge	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
omdsh-dev/dsh-ernie-image	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
omdsh-dev/dsh-input-history	HAS_DSH_NO_PATCH	dsdeps=4 cordis=1
omdsh-dev/dsh-llm-fallbacks	BUNDLE_PATCH	patch=string dsdeps=18 cordis=1
omdsh-dev/dsh-mygo	NO_PACKAGE_JSON	-
omdsh-dev/dsh-hub-workshop	NO_DSH_FIELD	dsdeps=0 cordis=0
omdsh-dev/dsh-open-in-vscode	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
omdsh-dev/dsh-daily-progress	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
omdsh-dev/dsh-paste-input	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
omdsh-dev/dsh-paddle-ocr	BUNDLE_PATCH	patch=string dsdeps=15 cordis=1
omdsh-dev/dsh-mnemon	BUNDLE_PATCH	patch=string dsdeps=0 cordis=1
omdsh-dev/dsh-pet-corner	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
omdsh-dev/dsh-minigames	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
omdsh-dev/dsh-session-health	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-notification	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
omdsh-dev/dsh-revive	BUNDLE_PATCH	patch=string dsdeps=17 cordis=2
omdsh-dev/dsh-science	NO_DSH_FIELD	dsdeps=1 cordis=0
omdsh-dev/dsh-plugin-dev	NO_PACKAGE_JSON	-
omdsh-dev/dsh-security-audit	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-plugin-check	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-csv	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-diff	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-calculator	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-json	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-encoding	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-markdown	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-regex	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-stat	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-schema	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-tool-time	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-toolkit	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
omdsh-dev/dsh-ui-progress	HAS_DSH_NO_PATCH	dsdeps=8 cordis=1
omdsh-dev/dsh-tool-browser	NO_PACKAGE_JSON	-
omdsh-dev/fabric	BUNDLE_PATCH	patch=string dsdeps=0 cordis=4
omdsh-dev/ex-setting	BUNDLE_PATCH	patch=string dsdeps=10 cordis=5
omdsh-dev/dsh-voice-funasr	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
omdsh-dev/session-teleport	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
omdsh-dev/dsh-scout	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
omdsh-dev/toybox	NO_DSH_FIELD	dsdeps=0 cordis=0
omdsh-dev/omdsh	NO_DSH_FIELD	dsdeps=0 cordis=0
openHacking/pptkit-presentation	NO_DSH_FIELD	dsdeps=0 cordis=0
openma-ai/deepseek-harness-acp	BUNDLE_PATCH	patch=string dsdeps=58 cordis=2
openma-ai/deepseek-harness-tui	NO_PACKAGE_JSON	-
openma-ai/deepseek-harness-typescript-sdk	NO_DSH_FIELD	dsdeps=0 cordis=0
ophielel/dsh-devkit	NO_DSH_FIELD	dsdeps=0 cordis=0
opensetk/dsh-xiaohei	HAS_DSH_NO_PATCH	dsdeps=4 cordis=1
omdsh-dev/omdsh-runtime	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
omdsh-dev/dsh-ui-whale	HAS_DSH_NO_PATCH	dsdeps=7 cordis=1
pandashere/dsh-self-control-guard	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
oslook/awesome-dsh-plugins	NO_PACKAGE_JSON	-
pingfanfan/hello-dsh	NO_PACKAGE_JSON	-
pandashere/dsh-kimi-bridge	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
peach0x33a/dsh-open-browser	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
orxz/deepseek-harness-themes	NO_DSH_FIELD	dsdeps=0 cordis=0
pinch-eng/dsh-audio-dub	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
pandashere/dsh-codex-bridge	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
pulseaiclub/phi	NO_PACKAGE_JSON	-
qingzhuo-cn/agent-fix	NO_PACKAGE_JSON	-
qing3a/dsh-plugin-verify	NO_DSH_FIELD	dsdeps=0 cordis=0
pinkllo/dsh-reasoning-translator	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
qingchunnh/dsh-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
qing3a/dsh-event-auditor	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
qiqikuaidianpao/mypet	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
openguardrails/openguardrails	NO_DSH_FIELD	dsdeps=0 cordis=0
qizhen2021/dsh-plugin-vision	NO_DSH_FIELD	dsdeps=4 cordis=0
orriduck/dsh-tui	BUNDLE_PATCH	patch=string dsdeps=14 cordis=2
qwased/dsh-web-search-duckduckgo	NO_PACKAGE_JSON	-
rabbitknight/dsh-tui	NO_DSH_FIELD	dsdeps=0 cordis=0
radaren/dsh-auth	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
quan2005/dsh-plugin-jinji	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
randerous/dsh-turn-budget	NO_DSH_FIELD	dsdeps=8 cordis=1
rainforest888/dsh-plugins-raincode	NO_DSH_FIELD	dsdeps=10 cordis=1
realguan/dsh-mermaid-preview	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
renat3u/dsh-paseo	NO_DSH_FIELD	dsdeps=0 cordis=0
qyw233/dsh-deeplink	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
reshuibuduo/tmcra-deepseek-harness-memory	BUNDLE_PATCH	patch=string dsdeps=20 cordis=1
qing3a/dsh-tray	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
ropon/dsh-plugin-clawrouters	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
renat3u/tonghuashun-webui	NO_DSH_FIELD	dsdeps=0 cordis=0
renat3u/dsh-web-archive	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
railgun0325/dsh-phone	NO_PACKAGE_JSON	-
rsagacom/dsh-ajw	NO_PACKAGE_JSON	-
runzhliu/deepseek-harness-docker	NO_PACKAGE_JSON	-
rxa3c/chat2skill	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
saitamahang/dsh-skill-importer	HAS_DSH_NO_PATCH	dsdeps=13 cordis=1
rxh1999/dsh-jingle	NO_DSH_FIELD	dsdeps=3 cordis=1
sala003/dsh-tool-describe-image	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
sakurarain1213/deepseek-harness-lite	NO_DSH_FIELD	dsdeps=0 cordis=0
sandbaseai/sandbase-skills	NO_PACKAGE_JSON	-
sb1733831438-maker/DSH-closerAI	NO_DSH_FIELD	dsdeps=0 cordis=0
sakikoTGW/pack-agent	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
rizkirmdhnnn/dsh-tool-notify	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
securstack/securstack-dsh-plugin	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
shelken/dsh-co-authored-by	BUNDLE_PATCH	patch=string dsdeps=14 cordis=1
shiningsprk-arch/dsh-context-viewer	NO_DSH_FIELD	dsdeps=0 cordis=0
shuguang1994/project-blueprint	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
randerous/dsh-turn-meta	NO_DSH_FIELD	dsdeps=8 cordis=1
schhaohao/dsh-file-explorer	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
sikwoxy/dsh-tool-reqpipe	NO_PACKAGE_JSON	-
shaokeyibb/dsh-plugin-product-subagents	NO_DSH_FIELD	dsdeps=3 cordis=1
shujiTech/dsh-plugin-wepre	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
sindo-s/dsh-qq-bot	NO_DSH_FIELD	dsdeps=5 cordis=1
sjscy05/dsh-task-progress-notifier	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
shyboy/dsh-k12-lesson-builder	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
sisyphus-iambe/northstar-exam	NO_PACKAGE_JSON	-
sjscy05/matlab-modelsim-vivado-plugin	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
sjscy05/deepseek-harness-vision-plugin	NO_DSH_FIELD	dsdeps=0 cordis=0
skyzhao1223/dsh-plugin-scaffold	NO_DSH_FIELD	dsdeps=7 cordis=3
shi275773124/falsify-dsh	BUNDLE_PATCH	patch=string dsdeps=0 cordis=1
sliverp/DeepSeek-harness-dingtalk	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
sliverp/DeepSeek-harness-lark	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
sliverp/DeepSeek-harness-qqbot	BUNDLE_PATCH	patch=string dsdeps=13 cordis=1
sliverp/DeepSeek-harness-weixin	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
songqikong/dash	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
skitse/dsh-dev-actions	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
smanx/dsh-conversation-indicator	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
simon300000/dsh-auto	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
springbrand-lab/dsh-oauth-mcp-client	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
sliverp/DeepSeek-harness-wecom	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
spike-faye-lei/spike-faye-lei-dsh-skills	NO_PACKAGE_JSON	-
studyzy/dsh-suggest-prompt	NO_DSH_FIELD	dsdeps=0 cordis=0
sublatesublate-design/dsh-doctor-windows	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
suntianc/dsh-codex-auth	BUNDLE_PATCH	patch=string dsdeps=14 cordis=1
suimi8/dsh-test-runner	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
stushansusu/dsh-miku-skin	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
sybolization/agent-jit	BUNDLE_PATCH	patch=string dsdeps=5 cordis=2
tanf1ng/dsh-tool-hackernews	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
suimi8/dsh-cost-ledger	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
sunshine-lang/dsh-weather	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
syy-shark/dsh-music-plugin	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
tappass/dsh-governance	BUNDLE_PATCH	patch=string dsdeps=15 cordis=1
taxueseek/argo	NO_DSH_FIELD	dsdeps=0 cordis=0
techysy/deepseek-harness-fnos	NO_PACKAGE_JSON	-
sunshine-lang/dsh-pdf	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
titanwings/colleague-skill	NO_PACKAGE_JSON	-
titanwings/dsh-automation	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
titanwings/dsh-plannotator	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
tkr520521/dsh-repo-analyzer	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
titanwings/dsh-better-browser	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
tttnny/DSH-Launcher	NO_PACKAGE_JSON	-
unknowbug/anchorlaw	NO_PACKAGE_JSON	-
turtle1999/turtle-ui	BUNDLE_PATCH	patch=string dsdeps=24 cordis=1
tree201/dsh-capability-inspector	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
userInner/dsh-academic-research	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
tianji-qingtian/dsh-model-router	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
vcxmug/dsh-enhance	NO_DSH_FIELD	dsdeps=0 cordis=0
unknowbug/RE-Framework	NO_PACKAGE_JSON	-
unnnnoooo/dsh-cue-plugin	BUNDLE_PATCH	patch=string dsdeps=7 cordis=0
tkr520521/dsh-team-runner	BUNDLE_PATCH	patch=string dsdeps=21 cordis=1
vlln/dsh-loop	BUNDLE_PATCH	patch=string dsdeps=0 cordis=1
vlln/dsh-task-status	BUNDLE_PATCH	patch=string dsdeps=0 cordis=1
vibeinging/dsh-work	NO_DSH_FIELD	dsdeps=0 cordis=0
tensorlakeai/dsh-tensorlake-sandbox	BUNDLE_PATCH	patch=string dsdeps=5 cordis=2
vlln/whale-girl	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
vvlife/dsh-agnes-paseo	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
vlln/plugin-registry	NO_PACKAGE_JSON	-
vexpaer/ContextGate	NO_DSH_FIELD	dsdeps=0 cordis=0
walkinglabs/awesome-deepseek-harness-plugins	NO_PACKAGE_JSON	-
walnut-a/dsh-user-message-navigation	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
vlln/dsh-navbar	BUNDLE_PATCH	patch=string dsdeps=0 cordis=1
wangxiang0605qvq/dsh-auto-compact	NO_DSH_FIELD	dsdeps=3 cordis=1
vvlife/awesome-deepseek-harness-plugins	NO_PACKAGE_JSON	-
wangxiang0605qvq/dsh-deepseek-balance	HAS_DSH_NO_PATCH	dsdeps=5 cordis=1
weijiafu14/pi2dsh	NO_DSH_FIELD	dsdeps=15 cordis=1
wess09/DeepSeekHarnessDesktop	NO_DSH_FIELD	dsdeps=0 cordis=0
whiteguo233/OpenBiliClaw	NO_PACKAGE_JSON	-
weijiafu14/dsh-remote-sandbox	NO_DSH_FIELD	dsdeps=0 cordis=0
wangshunnn/oh-my-dsh	NO_DSH_FIELD	dsdeps=0 cordis=0
walavave/dsh-git	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
wangyang10/image-vision	NO_PACKAGE_JSON	-
whyihaveyou/dsh-suite	NO_DSH_FIELD	dsdeps=0 cordis=0
whiteguo233/dsh-openbiliclaw	HAS_DSH_NO_PATCH	dsdeps=4 cordis=1
white0dew/awesome-dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
whitelonng/dshcode	NO_DSH_FIELD	dsdeps=1 cordis=0
william-jin-cmu/dsh-artifact	NO_DSH_FIELD	dsdeps=3 cordis=1
william-jin-cmu/dsh-stickers	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
wellorbetter/dsh-product-delivery-workflow	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
william-jin-cmu/dsh-companion	NO_DSH_FIELD	dsdeps=0 cordis=0
wink-run/dsh-plugin-store	NO_PACKAGE_JSON	-
william-jin-cmu/dsh-vision	NO_DSH_FIELD	dsdeps=3 cordis=1
wly8691-jpg/knowlp-rag	NO_PACKAGE_JSON	-
wink-run/tokenbank	NO_PACKAGE_JSON	-
why913/dshx	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
wingoo/codex-plugin-dsh	BUNDLE_PATCH	patch=string dsdeps=15 cordis=1
wulun811/LiuHe	NO_PACKAGE_JSON	-
wuxiangru915/dsh-review-loop	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
xDer666/dsh-mobile-nav	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
wuwangmao/dsh-qwen-multimodal	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
xiaohai-78/Top	NO_PACKAGE_JSON	-
xiangshangya/deepseek-harness-desktop	NO_DSH_FIELD	dsdeps=1 cordis=0
xiaomiba0904/dsh-obsidian-export	BUNDLE_PATCH	patch=string dsdeps=4 cordis=0
wuyuanjiang1/dsh2wechat	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
wssfk12138/dsh-wechat-notify	NO_DSH_FIELD	dsdeps=2 cordis=1
xiaoshihou514/dsh-tui	BUNDLE_PATCH	patch=string dsdeps=11 cordis=2
william-jin-cmu/dsh-evolve	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
wuxinzhe/dsh-speech-sherpa	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
xingyingyuzhui/dsh-updater-ui	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
xiaoyuxiaoyuqwq/dsh-desktop	NO_DSH_FIELD	dsdeps=29 cordis=6
xiaoshihou514/dsh-weixin	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
xiaoxiao-svg/delivery-review-dsh-plugin	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
xinmo114514/dsh-usage-widget	HAS_DSH_NO_PATCH	dsdeps=3 cordis=2
xjackzenvey/Dsh-UI-Enhance	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
xinCodes/deepseek-billing-plugin	NO_DSH_FIELD	dsdeps=0 cordis=0
xiaoshihou514/dsh-vision	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
xu1132/dsh-plugin-hello	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
xuender/dsh-history	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
yan9651688/dsh-file-checksum	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
xu1132/dsh-plugin-browser	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
yangYzc/dsh-plugin-quote-reply	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
xing-shuyin/ds-web-ui	NO_DSH_FIELD	dsdeps=11 cordis=0
yangzhe1003/dsh-web-search-firecrawl	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
